"","STATION_NUMBER","STATION_NAME","PROV_TERR_STATE_LOC","HYD_STATUS","REAL_TIME","LATITUDE","LONGITUDE","station_tz","standard_offset","OlsonName"
"3453","02RE003","OUASIEMSCA (RIVIERE) EN AVAL DE LA RIVIERE MICOSAS","QC","DISCONTINUED",FALSE,49.1025009155273,-72.7324981689453,"America/Toronto",-5,"Etc/GMT+5"
"3454","02RE004","OUASIEMSCA (RIVIERE)","QC","DISCONTINUED",FALSE,49.000560760498,-72.5047225952148,"America/Toronto",-5,"Etc/GMT+5"
"3455","02RE006","JIM (LAC A)","QC","DISCONTINUED",FALSE,48.9833297729492,-72.7422180175781,"America/Toronto",-5,"Etc/GMT+5"
"3456","02RF001","ASHUAPMUSHUAN (RIVIERE) A LA TETE DE LA CHUTE AUX SAUMONS","QC","ACTIVE",TRUE,48.6863899230957,-72.4880599975586,"America/Toronto",-5,"Etc/GMT+5"
"3457","02RF002","ASHUAPMUSHUAN (RIVIERE) EN AVAL DE LA RIVIERE DU CHEF","QC","DISCONTINUED",FALSE,49.2763900756836,-73.3566665649414,"America/Toronto",-5,"Etc/GMT+5"
"3458","02RF006","CHAMOUCHOUANE (RIVIERE) EN AVAL DU PONT DE LA ROUTE NO 167","QC","DISCONTINUED",FALSE,49.2566719055176,-73.7083282470703,"America/Toronto",-5,"Etc/GMT+5"
"3459","02RF009","SAUMONS (RIVIERE AUX) PRES DE L'EMBOUCHURE","QC","ACTIVE",TRUE,48.6836090087891,-72.5138931274414,"America/Toronto",-5,"Etc/GMT+5"
"3460","02RG002","SAINT-JEAN (LAC) PRES DE SAINT-HENRI-DETAILLON","QC","DISCONTINUED",FALSE,48.6555595397949,-71.8499984741211,"America/Toronto",-5,"Etc/GMT+5"
"3461","02RG003","SAINT-JEAN (LAC) A SAINT-GEDEON","QC","DISCONTINUED",FALSE,48.538890838623,-71.7805633544922,"America/Toronto",-5,"Etc/GMT+5"
"3462","02RG005","METABETCHOUANE (RIVIERE) EN AMONT DE LA CENTRALE S.R.P.C.","QC","ACTIVE",TRUE,48.375,-71.9936065673828,"America/Toronto",-5,"Etc/GMT+5"
"3463","02RG006","METABETCHOUANE (RIVIERE) A LA CENTRALE S.R.P.C.","QC","DISCONTINUED",FALSE,48.375560760498,-71.9794387817383,"America/Toronto",-5,"Etc/GMT+5"
"3464","02RG007","OUIATCHOUANE (RIVIERE) AU RESERVOIR DES COMMISSAIRES","QC","ACTIVE",TRUE,48.2016716003418,-72.2430572509766,"America/Toronto",-5,"Etc/GMT+5"
"3465","02RG008","OUIATCHOUANE (RIVIERE) EN AVAL DU BARRAGE DE LAC DES COMMISSAIRES","QC","ACTIVE",TRUE,48.2061080932617,-72.2388916015625,"America/Toronto",-5,"Etc/GMT+5"
"3466","02RG009","BOUCHETTE (LAC)","QC","DISCONTINUED",FALSE,48.2622184753418,-72.1944427490234,"America/Toronto",-5,"Etc/GMT+5"
"3467","02RG010","SAINT-JEAN (LAC) A ROBERVAL","QC","DISCONTINUED",FALSE,48.5261116027832,-72.2213897705078,"America/Toronto",-5,"Etc/GMT+5"
"3468","02RG011","COUCHEPAGANICHE (RIVIERE) PRES DE SON EMBOUCHURE","QC","DISCONTINUED",FALSE,48.4130592346191,-71.8452835083008,"America/Toronto",-5,"Etc/GMT+5"
"3469","02RG012","OUIATCHOUANICHE (RIVIERE)","QC","DISCONTINUED",FALSE,48.5355606079102,-72.2694396972656,"America/Toronto",-5,"Etc/GMT+5"
"3470","02RG013","SAINT-JEAN (LAC) A LA POINTE SCOTT","QC","DISCONTINUED",FALSE,48.5261116027832,-72.2297210693359,"America/Toronto",-5,"Etc/GMT+5"
"3471","02RG014","BEAU PORTAGE (LAC DU)","QC","DISCONTINUED",FALSE,48.3680610656738,-71.5736083984375,"America/Toronto",-5,"Etc/GMT+5"
"3472","02RG015","LOUIS (LAC)","QC","DISCONTINUED",FALSE,48.3622207641602,-71.5772171020508,"America/Toronto",-5,"Etc/GMT+5"
"3473","02RG016","ROND (LAC)","QC","DISCONTINUED",FALSE,48.3658294677734,-71.5772171020508,"America/Toronto",-5,"Etc/GMT+5"
"3474","02RG018","BELLE RIVIERE (RIVIERE LE) PRES D'HEBERTVILLE","QC","DISCONTINUED",FALSE,48.4388885498047,-71.7369384765625,"America/Toronto",-5,"Etc/GMT+5"
"3475","02RG019","OUIQUI (LAC)","QC","DISCONTINUED",FALSE,48.3630599975586,-71.5616683959961,"America/Toronto",-5,"Etc/GMT+5"
"3476","02RG020","SAINT-JEAN (LAC) A ROBERVAL (PRES DU CENTRE AQUATIQUE)","QC","ACTIVE",TRUE,48.5277786254883,-72.2230606079102,"America/Toronto",-5,"Etc/GMT+5"
"3477","02RH001","SAGUENAY (RIVIERE) A LA CENTRALE D'ISLE MALIGNE","QC","DISCONTINUED",FALSE,48.577220916748,-71.6352767944336,"America/Toronto",-5,"Etc/GMT+5"
"3478","02RH002","CHICOUTIMI (RIVIERE) AU RESERVOIR KENOGAMI","QC","ACTIVE",TRUE,48.3097190856934,-71.2122192382812,"America/Toronto",-5,"Etc/GMT+5"
"3479","02RH003","SHIPSHAW (RIVIERE) A LA CENTRALE DE MURDOCK-WILSON","QC","DISCONTINUED",FALSE,48.4736099243164,-71.2372207641602,"America/Toronto",-5,"Etc/GMT+5"
"3480","02RH004","SHIPSHAW (RIVIERE) AU RESERVOIR ONATCHIWAY","QC","DISCONTINUED",FALSE,48.8902816772461,-71.0388870239258,"America/Toronto",-5,"Etc/GMT+5"
"3481","02RH005","SHIPSHAW (RIVIERE) AU RESERVOIR PIPMUACAN","QC","DISCONTINUED",FALSE,49.3300018310547,-70.9783325195312,"America/Toronto",-5,"Etc/GMT+5"
"3482","02RH006","SHIPSHAW (RIVIERE) A LA CENTRALE DE LA MOTHE","QC","DISCONTINUED",FALSE,48.6986083984375,-71.2127838134766,"America/Toronto",-5,"Etc/GMT+5"
"3483","02RH008","CHICOUTIMI (RIVIERE) A LA CENTRALE DE LA CIE PRICE","QC","DISCONTINUED",FALSE,48.4263916015625,-71.0769424438477,"America/Toronto",-5,"Etc/GMT+5"
"3484","02RH011","SHIPSHAW (RIVIERE) A LA CENTRALE DE LA CHUTE AUX GALETS","QC","DISCONTINUED",FALSE,48.6513900756836,-71.2033309936523,"America/Toronto",-5,"Etc/GMT+5"
"3485","02RH012","SHIPSHAW (RIVIERE) A LA CENTRALE DE BROCHET","QC","DISCONTINUED",FALSE,48.6577796936035,-71.1711120605469,"America/Toronto",-5,"Etc/GMT+5"
"3486","02RH014","SABLES (RIVIERE AUX) AU RESERVOIR KENOGAMI","QC","ACTIVE",TRUE,48.360279083252,-71.2769393920898,"America/Toronto",-5,"Etc/GMT+5"
"3487","02RH015","CHICOUTIMI (RIVIERE) EN AVAL DU BARRAGE PORTAGE DES ROCHES","QC","ACTIVE",TRUE,48.3041687011719,-71.1944427490234,"America/Toronto",-5,"Etc/GMT+5"
"3488","02RH017","SAGUENAY (RIVIERE) A LA CENTRALE DE LA CHUTE A CARON","QC","DISCONTINUED",FALSE,48.4505615234375,-71.2541732788086,"America/Toronto",-5,"Etc/GMT+5"
"3489","02RH018","SAGUENAY (RIVIERE) EN AVAL DE LA CHUTE A CARON","QC","DISCONTINUED",FALSE,48.4505615234375,-71.2541732788086,"America/Toronto",-5,"Etc/GMT+5"
"3490","02RH019","SAGUENAY (RIVIERE) A LA CENTRALE DE SHIPSHAW","QC","DISCONTINUED",FALSE,48.4402809143066,-71.2155609130859,"America/Toronto",-5,"Etc/GMT+5"
"3491","02RH020","SAGUENAY (RIVIERE) EN AVAL DE LA CENTRALE DE SHIPSHAW","QC","DISCONTINUED",FALSE,48.4477806091309,-71.2155609130859,"America/Toronto",-5,"Etc/GMT+5"
"3492","02RH023","CHICOUTIMI (RIVIERE) ET RIVIERE AUX SABLES AUX SORTIES DU RES KENOGAMI","QC","DISCONTINUED",FALSE,48.3097190856934,-71.2122192382812,"America/Toronto",-5,"Etc/GMT+5"
"3493","02RH027","PIKAUBA (RIVIERE) EN AMONT DE LA RIVIERE APICA","QC","ACTIVE",TRUE,47.9411087036133,-71.3819427490234,"America/Toronto",-5,"Etc/GMT+5"
"3494","02RH028","CREEK OUTLET","QC","DISCONTINUED",FALSE,48.3547210693359,-71.2527770996094,"America/Toronto",-5,"Etc/GMT+5"
"3495","02RH029","SABLES (RIVIERE AUX) AU BARRAGE PIBRAC","QC","DISCONTINUED",FALSE,48.3711090087891,-71.2838897705078,"America/Toronto",-5,"Etc/GMT+5"
"3496","02RH034","ECORCES (RIVIERE AUX)-2","QC","DISCONTINUED",FALSE,48.1822204589844,-71.6452789306641,"America/Toronto",-5,"Etc/GMT+5"
"3497","02RH035","ECORCES (RIVIERE AUX) EN AMONT DU PONT-ROUTE 169","QC","ACTIVE",TRUE,48.1822204589844,-71.6452789306641,"America/Toronto",-5,"Etc/GMT+5"
"3498","02RH045","VALIN (RIVIERE) A 3,5 KM DE L'EMBOUCHURE","QC","ACTIVE",TRUE,48.4888916015625,-70.9741668701172,"America/Toronto",-5,"Etc/GMT+5"
"3499","02RH046","SAINTE-MARGUERITE NORD-EST(RIVIERE) PRES DE LA RIV. STE.MARGUERITE-2","QC","DISCONTINUED",FALSE,48.271671295166,-69.857780456543,"America/Toronto",-5,"Etc/GMT+5"
"3500","02RH047","SAINTE-MARGUERITE NORD-EST(RIVIERE) PRES DE LA RIV. STE.MARGUERITE-1","QC","DISCONTINUED",FALSE,48.267219543457,-69.9077835083008,"America/Toronto",-5,"Etc/GMT+5"
"3501","02RH048","HA HA (RIVIERE)","QC","DISCONTINUED",FALSE,48.2747192382812,-70.8677825927734,"America/Toronto",-5,"Etc/GMT+5"
"3502","02RH049","PETIT SAGUENAY (RIVIERE)","QC","DISCONTINUED",FALSE,48.1861114501953,-70.0505599975586,"America/Toronto",-5,"Etc/GMT+5"
"3503","02RH052","VASES (RIVIERE DES)","QC","DISCONTINUED",FALSE,48.4811096191406,-71.190559387207,"America/Toronto",-5,"Etc/GMT+5"
"3504","02RH053","PETIT BRAS (RIVIERE LE) PRES DE LA RIVIERE DE VASES-1","QC","DISCONTINUED",FALSE,48.4824981689453,-71.2152786254883,"America/Toronto",-5,"Etc/GMT+5"
"3505","02RH054","PETIT BRAS (RIVIERE LE) PRES DE LA RIVIERE DES VASES-2","QC","DISCONTINUED",FALSE,48.4819412231445,-71.2122192382812,"America/Toronto",-5,"Etc/GMT+5"
"3506","02RH056","MARS (RIVIERE A)","QC","DISCONTINUED",FALSE,48.3308296203613,-70.9055633544922,"America/Toronto",-5,"Etc/GMT+5"
"3507","02RH057","BEDARD (RIVIERE)","QC","DISCONTINUED",FALSE,48.5286102294922,-71.6930618286133,"America/Toronto",-5,"Etc/GMT+5"
"3508","02RH059","AULNAIES (RIVIERE DES) EN AMONT DE LA RIVIERE LABONTE","QC","DISCONTINUED",FALSE,48.5922203063965,-71.3555603027344,"America/Toronto",-5,"Etc/GMT+5"
"3509","02RH061","SABLES (RIVIERE AUX) EN AVAL DE PIBRAC","QC","DISCONTINUED",FALSE,48.3711090087891,-71.2847213745117,"America/Toronto",-5,"Etc/GMT+5"
"3510","02RH062","PETITE-DECHARGE (LA) A LA SORTIE DU LAC JEAN","QC","DISCONTINUED",FALSE,48.5641708374023,-71.7536087036133,"America/Toronto",-5,"Etc/GMT+5"
"3511","02RH063","DECHARGE DU PETIT LAC MONCOUCHE","QC","DISCONTINUED",FALSE,48.295280456543,-71.2027816772461,"America/Toronto",-5,"Etc/GMT+5"
"3512","02RH065","BELLE RIVIERE (RIVIERE) EN AMONT DU RUISSEAU DES AULNAIES","QC","ACTIVE",TRUE,48.4141693115234,-71.7074966430664,"America/Toronto",-5,"Etc/GMT+5"
"3513","02RH066","CYRIAC (RIVIERE) A 9KM EN AMONT DE SON EMBOUCHURE","QC","ACTIVE",TRUE,48.235279083252,-71.2897186279297,"America/Toronto",-5,"Etc/GMT+5"
"3514","02RH067","PETIT SAGUENAY (RIVIERE) A 1 KM DU RUISSEAU DECHARGE DU LAC DAVID","QC","ACTIVE",TRUE,48.0930595397949,-70.029167175293,"America/Toronto",-5,"Etc/GMT+5"
"3515","02RH068","MARS (RIVIERE A) EN AMONT DU BARRAGE ROMEO-TREMBLAY","QC","DISCONTINUED",FALSE,48.3281517028809,-70.9072113037109,"America/Toronto",-5,"Etc/GMT+5"
"3516","02RH071","PIKAUBA (RIVIERE) A 3,6 KM DE L'EMBOUCHURE","QC","ACTIVE",TRUE,48.3059005737305,-71.4405975341797,"America/Toronto",-5,"Etc/GMT+5"
"3517","02RH072","SABLES (RIVIERE AUX) A SAGUENAY","QC","ACTIVE",TRUE,48.371898651123,-71.2844009399414,"America/Toronto",-5,"Etc/GMT+5"
"3518","02RH073","SAINTE-MARGUERITE NORD-EST (RIVIERE) A 1,7 KM DE LA RIVIERE SAINTE-MARGUERITE","QC","ACTIVE",TRUE,48.2691993713379,-69.9085998535156,"America/Toronto",-5,"Etc/GMT+5"
"3519","02SB001","BETSIAMITES (RIVIERE) EN AVAL DE LA CENTRALE NO. 2-A","QC","DISCONTINUED",FALSE,49.1830596923828,-69.2013931274414,"America/Toronto",-5,"Etc/GMT+5"
"3520","02SB002","BETSIAMITES (RIVIERE) AU RESERVOIR PIPMUACAN","QC","DISCONTINUED",FALSE,49.3541717529297,-69.7874984741211,"America/Toronto",-5,"Etc/GMT+5"
"3521","02SB003","BETSIAMITES (RIVIERE) A LA CENTRALE NO. 1","QC","DISCONTINUED",FALSE,49.3541717529297,-69.7874984741211,"America/Toronto",-5,"Etc/GMT+5"
"3522","02SB004","BETSIAMITES (RIVIERE) A LA CENTRALE NO.2","QC","DISCONTINUED",FALSE,49.1755599975586,-69.2272186279297,"America/Toronto",-5,"Etc/GMT+5"
"3523","02SB005","BETSIAMITES (RIVIERE)","QC","DISCONTINUED",FALSE,49.1827812194824,-69.2463912963867,"America/Toronto",-5,"Etc/GMT+5"
"3524","02SB006","BETSIAMITES (RIVIERE) EN AVAL DE LA CENTRALE NO. 2-B","QC","DISCONTINUED",FALSE,49.1755599975586,-69.2272186279297,"America/Toronto",-5,"Etc/GMT+5"
"3525","02SC001","ESCOUMAINS (RIVIERE DES) A ESCOUMAINS","QC","DISCONTINUED",FALSE,48.3386116027832,-69.4380569458008,"America/Toronto",-5,"Etc/GMT+5"
"3526","02SC002","PORTNEUF (RIVIERE) EN AMONT DES CHUTES PHILIAS","QC","DISCONTINUED",FALSE,48.6616706848145,-69.1669387817383,"America/Toronto",-5,"Etc/GMT+5"
"3527","02SC003","CASSETTE (RIVIERE A) PRES DE LA RIVIERE DES ESCOUMINS","QC","DISCONTINUED",FALSE,48.4083290100098,-69.5236129760742,"America/Toronto",-5,"Etc/GMT+5"
"3528","02SC004","ESCOUMINS (RIVIERE DES) A ESCOUMINS","QC","DISCONTINUED",FALSE,48.3494415283203,-69.4561080932617,"America/Toronto",-5,"Etc/GMT+5"
"3529","02SC005","ESCOUMINS (RIVIERE DES) A 9,0 KM DE SON EMBOUCHURE","QC","ACTIVE",TRUE,48.3708305358887,-69.4722213745117,"America/Toronto",-5,"Etc/GMT+5"
"3530","02TB001","HART JAUNE (RIVIERE) AU RESERVOIR PETIT MANICOUAGAN","QC","DISCONTINUED",FALSE,51.8333282470703,-67.8083267211914,"America/Toronto",-5,"Etc/GMT+5"
"3531","02TC001","MANICOUAGAN (RIVIERE) A LA CENTRALE MCCORMICK","QC","DISCONTINUED",FALSE,49.2013893127441,-68.3388900756836,"America/Toronto",-5,"Etc/GMT+5"
"3532","02TC002","TOULNUSTOUC (RIVIERE) AU RESERVOIR STE-ANNE","QC","DISCONTINUED",FALSE,50.1277809143066,-67.9333267211914,"America/Toronto",-5,"Etc/GMT+5"
"3533","02TC003","MANICOUAGAN (RIVIERE) A LA CENTRALE NO.2","QC","DISCONTINUED",FALSE,49.3349990844727,-68.3475036621094,"America/Toronto",-5,"Etc/GMT+5"
"3534","02TC004","MANICOUAGAN (RIVIERE) A LA CENTRALE NO. 5","QC","DISCONTINUED",FALSE,50.6444396972656,-68.7249984741211,"America/Toronto",-5,"Etc/GMT+5"
"3535","02TE001","OUTARDES (RIVIERE AUX) A LA CENTRALE DE CHUTE-AUX-OUTARDES","QC","DISCONTINUED",FALSE,49.1549987792969,-68.4044418334961,"America/Toronto",-5,"Etc/GMT+5"
"3536","02TE002","OUTARDES (RIVIERE AUX) A LA CENTRALE NO. 4","QC","DISCONTINUED",FALSE,49.7069396972656,-68.9077835083008,"America/Toronto",-5,"Etc/GMT+5"
"3537","02TE003","OUTARDES (RIVIERE AUX) A LA CENTRALE NO. 3","QC","DISCONTINUED",FALSE,49.5583305358887,-68.720832824707,"America/Toronto",-5,"Etc/GMT+5"
"3538","02UA001","TRINITE (RIVIERE DE LA) PRES DE SON EMBOUCHURE","QC","DISCONTINUED",FALSE,49.4150009155273,-67.3727798461914,"America/Toronto",-5,"Etc/GMT+5"
"3539","02UA003","GODBOUT (RIVIERE) A 1,6 KM EN AMONT DU PONT-ROUTE 138","QC","ACTIVE",TRUE,49.3305587768555,-67.6558303833008,"America/Toronto",-5,"Etc/GMT+5"
"3540","02UA006","ANGLAIS (RIVIERE DES) EN AVAL DU PONT-ROUTE 138","QC","DISCONTINUED",FALSE,49.2722206115723,-68.1569366455078,"America/Toronto",-5,"Etc/GMT+5"
"3541","02UB001","RAPIDES (RIVIERE DES)","QC","DISCONTINUED",FALSE,50.2852783203125,-66.4527816772461,"America/Toronto",-5,"Etc/GMT+5"
"3542","02UB002","SAINTE-MARGUERITE (RIVIERE) A LA CENTRALE DE LA CIE GULF POWER","QC","DISCONTINUED",FALSE,50.2113914489746,-66.6605606079102,"America/Toronto",-5,"Etc/GMT+5"
"3543","02UC002","MOISIE (RIVIERE) A 5,1 KM EN AMONT DU PONT DU Q.N.S.L.R.","QC","ACTIVE",TRUE,50.3502807617188,-66.1902770996094,"America/Toronto",-5,"Etc/GMT+5"
"3544","02UC003","PEKANS (RIVIERE AUX)","QC","DISCONTINUED",FALSE,52.1888885498047,-66.8913879394531,"America/Toronto",-5,"Etc/GMT+5"
"3545","02UC004","RATS MUSQUES (RIVIERE AUX) PRES DE LA RIVIERE MATAMEC-1","QC","DISCONTINUED",FALSE,50.2988891601562,-66.0238876342773,"America/Toronto",-5,"Etc/GMT+5"
"3546","02UC005","MATAMEC (RIVIERE)","QC","DISCONTINUED",FALSE,50.3416709899902,-65.938606262207,"America/Toronto",-5,"Etc/GMT+5"
"3547","02UC006","MATAMEC (RIVIERE) EN AVAL DE LA RIVIERE AUX RATS MUSQUES","QC","DISCONTINUED",FALSE,50.2933311462402,-65.9633331298828,"America/Toronto",-5,"Etc/GMT+5"
"3548","02UC007","RATS MUSQUES (RIVIERE AUX) PRES DE LA RIVIERE MATAMEC-2","QC","DISCONTINUED",FALSE,50.2988891601562,-66.0238876342773,"America/Toronto",-5,"Etc/GMT+5"
"3549","02VA001","TONNERRE (RIVIERE AU)","QC","DISCONTINUED",FALSE,50.2825012207031,-64.7827835083008,"America/Toronto",-5,"Etc/GMT+5"
"3550","02VA002","TONNERRE (RIVIERE AU) PRES DE L'EMBOUCHURE","QC","DISCONTINUED",FALSE,50.2763900756836,-64.7822189331055,"America/Toronto",-5,"Etc/GMT+5"
"3551","02VA003","TONNERRE (RIVIERE AU) EN AMONT DU PONT-ROUTE 138","QC","DISCONTINUED",FALSE,50.3080596923828,-64.7472229003906,"America/Toronto",-5,"Etc/GMT+5"
"3552","02VB001","MAGPIE (RIVIERE) PRES DE L'EMBOUCHURE","QC","DISCONTINUED",FALSE,50.3241691589355,-64.4541702270508,"America/Toronto",-5,"Etc/GMT+5"
"3553","02VB003","MAGPIE (RIVIERE)","QC","DISCONTINUED",FALSE,50.377498626709,-64.4258270263672,"America/Toronto",-5,"Etc/GMT+5"
"3554","02VB004","MAGPIE (RIVIERE) A LA SORTIE DU LAC MAGPIE","QC","ACTIVE",TRUE,50.6858291625977,-64.5808334350586,"America/Toronto",-5,"Etc/GMT+5"
"3555","02VC001","ROMAINE (RIVIERE) AU PONT DE LA Q.I.T.","QC","DISCONTINUED",FALSE,50.3077812194824,-63.622501373291,"America/Toronto",-5,"Etc/GMT+5"
"3556","02VC002","ROMAINE (RIVIERE) EN AVAL DE LA RIVIERE AUX SAUTERELLES","QC","DISCONTINUED",FALSE,51.767219543457,-63.7183303833008,"America/Toronto",-5,"Etc/GMT+5"
"3557","02VC003","ROMAINE (RIVIERE) BELOW LAC LAVOIE","NL","DISCONTINUED",FALSE,52.0961112976074,-63.7061080932617,"America/Toronto",-5,"Etc/GMT+5"
"3558","02WA001","NABISIPI (RIVIERE) A 2.4 KM DE L'EMBOUCHURE","QC","DISCONTINUED",FALSE,50.253059387207,-62.2122192382812,"America/Toronto",-5,"Etc/GMT+5"
"3559","02WA002","AGUANUS (RIVIERE) EN AMONT DE LA RIVIERE DANY","QC","DISCONTINUED",FALSE,50.247501373291,-62.1175003051758,"America/Toronto",-5,"Etc/GMT+5"
"3560","02WA003","DANY (RIVIERE) PRES DE LA RIVIERE AGUANUS","QC","DISCONTINUED",FALSE,50.2441711425781,-62.1375007629395,"America/Toronto",-5,"Etc/GMT+5"
"3561","02WB001","NATASHQUAN (RIVIERE) PRES DE L'EMBOUCHURE","QC","DISCONTINUED",FALSE,50.1916694641113,-61.5930595397949,"America/Toronto",-5,"Etc/GMT+5"
"3562","02WB002","NATASHQUAN (RIVIERE) EN AVAL DE LA RIVIERE NATASHQUAN EST","QC","DISCONTINUED",FALSE,51.1416702270508,-61.6111106872559,"America/Toronto",-5,"Etc/GMT+5"
"3563","02WB003","NATASHQUAN (RIVIERE) A 0,6 KM EN AVAL DE LA DECHARGE DU LAC ALIESTE","QC","ACTIVE",TRUE,50.4272193908691,-61.7136116027832,"America/Toronto",-5,"Etc/GMT+5"
"3564","02WC001","ETAMAMIOU (RIVIERE) PRES DE L'EMBOUCHURE","QC","DISCONTINUED",FALSE,50.3836097717285,-59.9908294677734,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3565","02WC002","OLOMAN (RIVIERE) EN AVAL DE LA RIVIERE WABOUCHAGAMOU","QC","DISCONTINUED",FALSE,50.396671295166,-60.4469413757324,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3566","02WD001","HUILE (RIVIERE A L') PRES DE L'EMBOUCHURE","QC","DISCONTINUED",FALSE,49.8013916015625,-63.5730590820312,"America/Toronto",-5,"Etc/GMT+5"
"3567","02WD002","VAUREAL (RIVIERE) PRES DE L'EMBOUCHURE","QC","DISCONTINUED",FALSE,49.5519409179688,-62.6938896179199,"America/Toronto",-5,"Etc/GMT+5"
"3568","02WD003","JUPITER (RIVIERE) AU CAMP SPORTIF JUPITER 24","QC","DISCONTINUED",FALSE,49.6188888549805,-63.439998626709,"America/Toronto",-5,"Etc/GMT+5"
"3569","02XA004","RIVIERE JOIR NEAR PROVINCIAL BOUNDARY","NL","DISCONTINUED",FALSE,52.163890838623,-60.059440612793,"America/Goose_Bay",-4,"Etc/GMT+4"
"3570","02XA006","PETIT MECATINA (RIVIERE DU)","QC","DISCONTINUED",FALSE,50.7019386291504,-59.5991706848145,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3571","02XA007","PETIT MECATINA (RIVIERE DU) EN AVAL DU LAC BRETON","QC","DISCONTINUED",FALSE,51.8436088562012,-60.1247215270996,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3572","02XA008","PETIT MECATINA (RIVIERE DU) A 1,0 KM EN AMONT DE LA NETAGAMIOU","QC","ACTIVE",TRUE,50.6805610656738,-59.5888900756836,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3573","02XB001","SAINT-AUGUSTIN (RIVIERE) EN AVAL DE LA RIVIERE A LAMOUCHE","QC","DISCONTINUED",FALSE,51.6124992370605,-58.7024993896484,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3574","02XB002","COXIPI (RIVIERE) A LA SORTIE DU LAC COXIPI","QC","DISCONTINUED",FALSE,51.5022201538086,-58.396110534668,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3575","02XC001","SAINT-PAUL (RIVIERE) A 0,5 KM DU RUISSEAU CHANION","QC","ACTIVE",TRUE,51.7724990844727,-57.5999984741211,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3576","02XD001","BRADOR (RIVIERE) PRES DE L'EMBOUCHURE","QC","DISCONTINUED",FALSE,51.5091705322266,-57.2519416809082,"America/Blanc-Sablon",-4,"Etc/GMT+4"
"3577","02XD002","NORTH BROOK NEAR RED BAY","NL","DISCONTINUED",FALSE,51.7574996948242,-56.4513893127441,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3578","02YA001","STE. GENEVIEVE RIVER NEAR FORRESTERS POINT","NL","DISCONTINUED",FALSE,51.1383285522461,-56.7922210693359,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3579","02YD001","BEAVER BROOK NEAR RODDICKTON","NL","DISCONTINUED",FALSE,50.9141693115234,-56.1572189331055,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3580","02YF001","CAT ARM RIVER ABOVE GREAT CAT ARM","NL","DISCONTINUED",FALSE,50.0758285522461,-56.922779083252,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3581","02YG002","MIDDLE ARM BROOK BELOW FLATWATER POND","NL","DISCONTINUED",FALSE,49.8061103820801,-56.3424987792969,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3582","02YH001","BOTTOM CREEK NEAR ROCKY HARBOUR","NL","DISCONTINUED",FALSE,49.5849990844727,-57.9094390869141,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3583","02YJ002","BLANCHE BROOK NEAR STEPHENVILLE","NL","DISCONTINUED",FALSE,48.5488891601562,-58.5697212219238,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3584","02YJ003","PINCHGUT BROOK AT OUTLET OF PINCHGUT LAKE","NL","DISCONTINUED",FALSE,48.8058280944824,-58.0155601501465,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3585","02YK001","HUMBER RIVER AT GRAND LAKE OUTLET","NL","DISCONTINUED",FALSE,49.1619415283203,-57.4244384765625,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3586","02YK003","SHEFFIELD RIVER AT SHEFFIELD LAKE","NL","DISCONTINUED",FALSE,49.336109161377,-56.6324996948242,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3587","02YK004","HINDS BROOK NEAR GRAND LAKE","NL","DISCONTINUED",FALSE,49.0724983215332,-57.1794395446777,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3588","02YK006","HINDS BROOK AT HINDS BROOK POWER HOUSE","NL","DISCONTINUED",FALSE,49.0833282470703,-57.2036094665527,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3589","02YK007","GLIDE BROOK BELOW GLIDE LAKE","NL","DISCONTINUED",FALSE,49.1138916015625,-57.3691711425781,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3590","02YK009","GRAND LAKE AT MAIN DAM","NL","DISCONTINUED",FALSE,49.1963882446289,-57.2597198486328,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3591","02YL002","CORNER BROOK AT WATSONS BROOK POWERHOUSE","NL","DISCONTINUED",FALSE,48.9238891601562,-57.9030609130859,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3592","02YL006","DEER LAKE NEAR PASADENA","NL","DISCONTINUED",FALSE,49.0088882446289,-57.644718170166,"America/St_Johns",-3.5,"Etc/GMT+3.5"
"3593","02YL010","WEST POND BROOK NEAR CORNER BROOK LAKE","NL","DISCONTINUED",FALSE,48.8086090087891,-57.839168548584,"America/St_Johns",-3.5,"Etc/GMT+3.5"
